"#1 - Archives uniquement","0.1","EDT","2018","1","280","273"
"#7 - Composition  & Personnalisation N&B","0.0449","CECURITY - IMPRESSION","2017","9","5964","5964"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","61.2","CECURITY - IMPRESSION","2017","9","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2017","9","2982","2982"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2017","9","5964","5964"
"#11 - Fournitures C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","9","297","297"
"#12 - 1er pli C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","9","297","297"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0056","CECURITY - MISE SOUS PLI","2017","9","1177","1177"
"#14 - Fourniture C4 à fenêtres","0.101","CECURITY - MISE SOUS PLI","2017","9","122","122"
"#15 - Pli manuel C4 à fenêtres","0.449","CECURITY - MISE SOUS PLI","2017","9","122","122"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.561","CECURITY - MISE SOUS PLI","2017","9","2","2"
"#17 - Pli manuel C4 à soufflet","0.449","CECURITY - MISE SOUS PLI","2017","9","2","2"
"#18 - Timbres","1.0","CECURITY - AFFRANCHISSEMENT","2017","9","456","456"
"#26 - Logistique courrier industriel (par enveloppe)","0.0112","CECURITY - AFFRANCHISSEMENT","2017","9","257","257"
"#19 - Dépôt La Poste","11.73","CECURITY - AFFRANCHISSEMENT","2017","9","5","5"
"#20 - Gestion des PND","3.06","CECURITY - AFFRANCHISSEMENT","2017","9","0","0"
"#21 - Livraison par coursier intramuros","80.58","CECURITY - AFFRANCHISSEMENT","2017","9","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","80.58","CECURITY - AFFRANCHISSEMENT","2017","9","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","80.58","CECURITY - AFFRANCHISSEMENT","2017","9","0","0"
"#24 - Livraison par coursier 92-93-94","80.58","CECURITY - AFFRANCHISSEMENT","2017","9","2","2"
"#1 - Archives uniquement","0.1","EDT","2017","10","319","327"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2017","10","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2017","10","1683","1675"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2017","10","644","658"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2017","10","536","490"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2017","10","433","475"
"#7 - Composition  & Personnalisation N&B","0.0449","CECURITY - IMPRESSION","2017","10","8280","8280"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","61.2","CECURITY - IMPRESSION","2017","10","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2017","10","4140","4140"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2017","10","8280","8280"
"#11 - Fournitures C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","10","308","308"
"#12 - 1er pli C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","10","308","308"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0056","CECURITY - MISE SOUS PLI","2017","10","1190","1190"
"#14 - Fourniture C4 à fenêtres","0.101","CECURITY - MISE SOUS PLI","2017","10","189","189"
"#15 - Pli manuel C4 à fenêtres","0.449","CECURITY - MISE SOUS PLI","2017","10","189","189"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.561","CECURITY - MISE SOUS PLI","2017","10","3","3"
"#17 - Pli manuel C4 à soufflet","0.449","CECURITY - MISE SOUS PLI","2017","10","3","3"
"#18 - Timbres","1.0","CECURITY - AFFRANCHISSEMENT","2017","10","630","630"
"#26 - Logistique courrier industriel (par enveloppe)","0.0112","CECURITY - AFFRANCHISSEMENT","2017","10","256","256"
"#19 - Dépôt La Poste","11.73","CECURITY - AFFRANCHISSEMENT","2017","10","4","4"
"#20 - Gestion des PND","3.06","CECURITY - AFFRANCHISSEMENT","2017","10","1","1"
"#21 - Livraison par coursier intramuros","80.58","CECURITY - AFFRANCHISSEMENT","2017","10","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","80.58","CECURITY - AFFRANCHISSEMENT","2017","10","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","80.58","CECURITY - AFFRANCHISSEMENT","2017","10","0","0"
"#24 - Livraison par coursier 92-93-94","80.58","CECURITY - AFFRANCHISSEMENT","2017","10","9","9"
"#1 - Archives uniquement","0.1","EDT","2017","11","10737","10825"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2017","11","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2017","11","1954","1866"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2017","11","774","1573"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2017","11","609","941"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2017","11","477","910"
"#7 - Composition  & Personnalisation N&B","0.0449","CECURITY - IMPRESSION","2017","11","9348","9348"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","61.2","CECURITY - IMPRESSION","2017","11","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2017","11","4674","4674"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2017","11","9348","9348"
"#11 - Fournitures C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","11","298","298"
"#12 - 1er pli C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","11","298","298"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0056","CECURITY - MISE SOUS PLI","2017","11","1222","1222"
"#14 - Fourniture C4 à fenêtres","0.101","CECURITY - MISE SOUS PLI","2017","11","231","231"
"#15 - Pli manuel C4 à fenêtres","0.449","CECURITY - MISE SOUS PLI","2017","11","231","231"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.561","CECURITY - MISE SOUS PLI","2017","11","2","2"
"#17 - Pli manuel C4 à soufflet","0.449","CECURITY - MISE SOUS PLI","2017","11","2","2"
"#18 - Timbres","1.0","CECURITY - AFFRANCHISSEMENT","2017","11","665","665"
"#26 - Logistique courrier industriel (par enveloppe)","0.0112","CECURITY - AFFRANCHISSEMENT","2017","11","245","245"
"#19 - Dépôt La Poste","11.73","CECURITY - AFFRANCHISSEMENT","2017","11","5","5"
"#20 - Gestion des PND","3.06","CECURITY - AFFRANCHISSEMENT","2017","11","0","0"
"#21 - Livraison par coursier intramuros","80.58","CECURITY - AFFRANCHISSEMENT","2017","11","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","80.58","CECURITY - AFFRANCHISSEMENT","2017","11","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","80.58","CECURITY - AFFRANCHISSEMENT","2017","11","0","0"
"#24 - Livraison par coursier 92-93-94","80.58","CECURITY - AFFRANCHISSEMENT","2017","11","2","2"
"#1 - Archives uniquement","0.1","EDT","2017","12","112","539"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2017","12","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2017","12","1924","1986"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2017","12","790","817"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2017","12","642","585"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2017","12","411","472"
"#7 - Composition  & Personnalisation N&B","0.0449","CECURITY - IMPRESSION","2017","12","9416","9416"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","61.2","CECURITY - IMPRESSION","2017","12","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2017","12","9716","4708"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2017","12","9416","9416"
"#11 - Fournitures C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","12","514","514"
"#12 - 1er pli C5 mécanisable-fenêtres","0.0337","CECURITY - MISE SOUS PLI","2017","12","514","514"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0056","CECURITY - MISE SOUS PLI","2017","12","1876","1876"
"#14 - Fourniture C4 à fenêtres","0.101","CECURITY - MISE SOUS PLI","2017","12","219","219"
"#15 - Pli manuel C4 à fenêtres","0.449","CECURITY - MISE SOUS PLI","2017","12","219","219"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.561","CECURITY - MISE SOUS PLI","2017","12","4","4"
"#17 - Pli manuel C4 à soufflet","0.449","CECURITY - MISE SOUS PLI","2017","12","4","4"
"#18 - Timbres","1.0","CECURITY - AFFRANCHISSEMENT","2017","12","765","765"
"#26 - Logistique courrier industriel (par enveloppe)","0.0112","CECURITY - AFFRANCHISSEMENT","2017","12","442","442"
"#19 - Dépôt La Poste","11.73","CECURITY - AFFRANCHISSEMENT","2017","12","3","3"
"#20 - Gestion des PND","3.06","CECURITY - AFFRANCHISSEMENT","2017","12","0","0"
"#21 - Livraison par coursier intramuros","80.58","CECURITY - AFFRANCHISSEMENT","2017","12","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","80.58","CECURITY - AFFRANCHISSEMENT","2017","12","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","80.58","CECURITY - AFFRANCHISSEMENT","2017","12","0","0"
"#24 - Livraison par coursier 92-93-94","80.58","CECURITY - AFFRANCHISSEMENT","2017","12","2","2"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","1","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","1","1611","1609"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","1","631","631"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","1","541","562"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","1","355","357"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","1","7912","7912"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","1","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","1","3956","3956"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","1","7912","7912"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","1","299","299"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","1","299","299"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","1","1113","1113"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","1","176","176"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","1","176","176"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","1","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","1","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","1","540","540"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","1","248","248"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","1","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","1","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","1","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","1","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","1","0","0"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","11","833","835"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","1","2","1"
"#1 - Archives uniquement","0.1","EDT","2016","2","29","29"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","2","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","2","1425","1425"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","2","560","560"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","2","439","439"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","2","347","347"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","2","6724","6724"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","2","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","2","3362","3362"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","2","6724","6724"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","2","267","267"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","2","267","267"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","2","1107","1107"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","2","164","164"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","2","164","164"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","2","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","2","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","2","503","503"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","2","230","230"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","2","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","2","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","2","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","2","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","2","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","2","2","1"
"#1 - Archives uniquement","0.1","EDT","2016","3","18","18"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","3","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","3","2378","2377"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","3","829","829"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","3","868","869"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","3","0","0"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","3","9870","9870"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","3","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","3","4935","4935"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","3","0","0"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","3","738","738"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","3","738","738"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","3","2502","2502"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","3","179","179"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","3","179","179"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","3","3","3"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","3","0","0"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","3","792","792"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","3","640","640"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","3","7","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","3","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","3","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","3","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","3","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","3","2","1"
"#1 - Archives uniquement","0.1","EDT","2016","4","62","62"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","4","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","4","2038","2036"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","4","788","788"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","4","677","642"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","4","456","462"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","4","8928","8928"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","4","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","4","4464","4464"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","4","8928","8928"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","4","402","402"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","4","402","402"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","4","1368","1368"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","4","200","200"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","4","200","200"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","4","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","4","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","4","631","631"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","4","353","353"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","4","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","4","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","4","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","4","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","4","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","4","1","1"
"#1 - Archives uniquement","0.1","EDT","2016","5","60","60"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","5","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","5","2014","2012"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","5","827","827"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","5","634","664"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","5","452","455"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","5","9104","8908"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","5","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","5","4552","4454"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","5","9104","8908"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","5","415","376"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","5","415","376"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","5","1449","1318"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","5","189","187"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","5","189","187"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","5","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","5","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","5","602","602"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","5","319","319"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","5","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","5","8","8"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","5","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","5","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","5","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","5","1","1"
"#1 - Archives uniquement","0.1","EDT","2016","6","100","100"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","6","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","6","2086","2086"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","6","870","870"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","6","670","668"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","6","473","475"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","6","9868","10064"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","6","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","6","4934","5032"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","6","9868","10064"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","6","374","413"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","6","374","413"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","6","1452","1583"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","6","193","195"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","6","193","195"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","6","3","3"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","6","3","3"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","6","669","669"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","6","320","320"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","6","8","8"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","6","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","6","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","6","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","6","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","6","2","2"
"#1 - Archives uniquement","0.1","EDT","2016","7","100","100"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","7","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","7","1813","1813"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","7","738","738"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","7","630","627"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","7","385","389"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","7","8518","8458"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","7","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","7","4259","4229"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","7","8518","8458"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","7","398","380"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","7","398","380"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","7","1392","1350"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","7","171","171"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","7","171","171"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","7","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","7","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","7","573","573"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","7","295","295"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","7","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","7","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","7","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","7","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","7","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","7","2","2"
"#1 - Archives uniquement","0.1","EDT","2016","8","39","39"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","8","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","8","1385","1385"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","8","581","580"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","8","453","448"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","8","295","301"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","8","6762","6822"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","8","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","8","3381","3411"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","8","6762","6822"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","8","254","272"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","8","254","272"
